round,phase,source,metric,value
38,server_eval,serverapp,poisoned_loss,2.9503597953602556
38,server_eval,serverapp,attack_success_rate,0.5438265786993403
38,server_eval,serverapp,poisoned_examples,1171
39,train_agg,clientapp,train_loss,0.24238935131267422
39,eval_agg,clientapp,eval_loss,0.8662232660081988
39,eval_agg,clientapp,eval_acc,0.766816591704148
39,server_eval,serverapp,accuracy,0.7645
39,server_eval,serverapp,loss,0.874811276227613
39,server_eval,serverapp,poisoned_accuracy,0.5789923142613151
39,server_eval,serverapp,poisoned_loss,2.755282255648345
39,server_eval,serverapp,attack_success_rate,0.5457115928369463
39,server_eval,serverapp,poisoned_examples,1171
40,train_agg,clientapp,train_loss,0.24216815712768783
40,eval_agg,clientapp,eval_loss,0.8425095469545874
40,eval_agg,clientapp,eval_acc,0.7686156921539231
40,server_eval,serverapp,accuracy,0.7648
40,server_eval,serverapp,loss,0.8521934144104584
40,server_eval,serverapp,poisoned_accuracy,0.6481639624252775
40,server_eval,serverapp,poisoned_loss,2.168490824538556
40,server_eval,serverapp,attack_success_rate,0.6201696512723845
40,server_eval,serverapp,poisoned_examples,1171
40,server_eval_final,serverapp,accuracy,0.7648
40,server_eval_final,serverapp,loss,0.8521934144104584
40,server_eval_final,serverapp,poisoned_accuracy,0.6481639624252775
40,server_eval_final,serverapp,poisoned_loss,2.168490824538556
40,server_eval_final,serverapp,attack_success_rate,0.6201696512723845
40,server_eval_final,serverapp,poisoned_examples,1171
