round,phase,source,metric,value
25,server_eval,serverapp,poisoned_examples,1171
26,train_agg,clientapp,train_loss,0.41631305197526053
26,eval_agg,clientapp,eval_loss,0.8385824398157733
26,eval_agg,clientapp,eval_acc,0.7403298350824588
26,server_eval,serverapp,accuracy,0.7343
26,server_eval,serverapp,loss,0.8880686473242844
26,server_eval,serverapp,poisoned_accuracy,0.08710503842869342
26,server_eval,serverapp,poisoned_loss,7.687154942145213
26,server_eval,serverapp,attack_success_rate,0.01885014137606032
26,server_eval,serverapp,poisoned_examples,1171
27,train_agg,clientapp,train_loss,0.35551681792112716
27,eval_agg,clientapp,eval_loss,0.8532591242974621
27,eval_agg,clientapp,eval_acc,0.7451274362818591
27,server_eval,serverapp,accuracy,0.7349
27,server_eval,serverapp,loss,0.9005469023426876
27,server_eval,serverapp,poisoned_accuracy,0.06831767719897523
27,server_eval,serverapp,poisoned_loss,8.323184417721352
27,server_eval,serverapp,attack_success_rate,0.011310084825636193
27,server_eval,serverapp,poisoned_examples,1171
28,train_agg,clientapp,train_loss,0.39734769083043486
28,eval_agg,clientapp,eval_loss,0.8127956224891174
28,eval_agg,clientapp,eval_acc,0.7469265367316342
28,server_eval,serverapp,accuracy,0.7355
28,server_eval,serverapp,loss,0.863634661783146
28,server_eval,serverapp,poisoned_accuracy,0.089666951323655
28,server_eval,serverapp,poisoned_loss,7.393978365662768
28,server_eval,serverapp,attack_success_rate,0.0235626767200754
28,server_eval,serverapp,poisoned_examples,1171
29,train_agg,clientapp,train_loss,0.3323819201541559
29,eval_agg,clientapp,eval_loss,0.8452761771341254
29,eval_agg,clientapp,eval_acc,0.7455272363818092
29,server_eval,serverapp,accuracy,0.737
29,server_eval,serverapp,loss,0.8917211377168004
29,server_eval,serverapp,poisoned_accuracy,0.07087959009393681
29,server_eval,serverapp,poisoned_loss,8.07296378830373
29,server_eval,serverapp,attack_success_rate,0.013195098963242224
29,server_eval,serverapp,poisoned_examples,1171
30,train_agg,clientapp,train_loss,0.384734397853749
30,eval_agg,clientapp,eval_loss,0.819222305467104
30,eval_agg,clientapp,eval_acc,0.7437281359320339
30,server_eval,serverapp,accuracy,0.7436
30,server_eval,serverapp,loss,0.8514055753056007
30,server_eval,serverapp,poisoned_accuracy,0.07600341588385995
30,server_eval,serverapp,poisoned_loss,8.175210711693376
30,server_eval,serverapp,attack_success_rate,0.016022620169651274
30,server_eval,serverapp,poisoned_examples,1171
31,train_agg,clientapp,train_loss,0.29243057218494
31,eval_agg,clientapp,eval_loss,0.8243143501736347
31,eval_agg,clientapp,eval_acc,0.7578210894552724
31,server_eval,serverapp,accuracy,0.7517
31,server_eval,serverapp,loss,0.8605259890797772
31,server_eval,serverapp,poisoned_accuracy,0.09052092228864218
31,server_eval,serverapp,poisoned_loss,8.488394926594019
31,server_eval,serverapp,attack_success_rate,0.0235626767200754
31,server_eval,serverapp,poisoned_examples,1171
32,train_agg,clientapp,train_loss,0.2877836175295996
32,eval_agg,clientapp,eval_loss,0.8700648613275223
32,eval_agg,clientapp,eval_acc,0.7563218390804598
32,server_eval,serverapp,accuracy,0.7491
32,server_eval,serverapp,loss,0.9109266226804709
32,server_eval,serverapp,poisoned_accuracy,0.09052092228864218
32,server_eval,serverapp,poisoned_loss,8.441751855138426
32,server_eval,serverapp,attack_success_rate,0.021677662582469368
32,server_eval,serverapp,poisoned_examples,1171
33,train_agg,clientapp,train_loss,0.3027579253354703
33,eval_agg,clientapp,eval_loss,0.8439415106062181
33,eval_agg,clientapp,eval_acc,0.754422788605697
33,server_eval,serverapp,accuracy,0.7464
33,server_eval,serverapp,loss,0.8918643601333038
33,server_eval,serverapp,poisoned_accuracy,0.07344150298889837
33,server_eval,serverapp,poisoned_loss,8.73735361400575
33,server_eval,serverapp,attack_success_rate,0.011310084825636193
33,server_eval,serverapp,poisoned_examples,1171
34,train_agg,clientapp,train_loss,0.2938764212770386
34,eval_agg,clientapp,eval_loss,0.816811386475525
34,eval_agg,clientapp,eval_acc,0.765817091454273
34,server_eval,serverapp,accuracy,0.7553
34,server_eval,serverapp,loss,0.8682377274277844
34,server_eval,serverapp,poisoned_accuracy,0.08368915456874466
34,server_eval,serverapp,poisoned_loss,8.932952690694599
34,server_eval,serverapp,attack_success_rate,0.017907634307257305
34,server_eval,serverapp,poisoned_examples,1171
35,train_agg,clientapp,train_loss,0.25222997696480265
35,eval_agg,clientapp,eval_loss,0.8486939506479868
35,eval_agg,clientapp,eval_acc,0.7619190404797601
35,server_eval,serverapp,accuracy,0.7562
35,server_eval,serverapp,loss,0.8834778643861602
35,server_eval,serverapp,poisoned_accuracy,0.09308283518360376
35,server_eval,serverapp,poisoned_loss,8.985851936112297
35,server_eval,serverapp,attack_success_rate,0.022620169651272386
35,server_eval,serverapp,poisoned_examples,1171
36,train_agg,clientapp,train_loss,0.21883164797051022
36,eval_agg,clientapp,eval_loss,0.8415365639343061
36,eval_agg,clientapp,eval_acc,0.7609195402298851
36,server_eval,serverapp,accuracy,0.7581
36,server_eval,serverapp,loss,0.8750211649303195
36,server_eval,serverapp,poisoned_accuracy,0.0802732707087959
36,server_eval,serverapp,poisoned_loss,9.111637541415037
36,server_eval,serverapp,attack_success_rate,0.015080113100848256
36,server_eval,serverapp,poisoned_examples,1171
37,train_agg,clientapp,train_loss,0.1738513683597147
37,eval_agg,clientapp,eval_loss,0.8330261335094401
37,eval_agg,clientapp,eval_acc,0.766816591704148
37,server_eval,serverapp,accuracy,0.7581
37,server_eval,serverapp,loss,0.8714758572699148
37,server_eval,serverapp,poisoned_accuracy,0.08454312553373185
37,server_eval,serverapp,poisoned_loss,8.989382672167354
37,server_eval,serverapp,attack_success_rate,0.01885014137606032
37,server_eval,serverapp,poisoned_examples,1171
38,train_agg,clientapp,train_loss,0.18774861195184203
38,eval_agg,clientapp,eval_loss,0.8483904576485974
38,eval_agg,clientapp,eval_acc,0.7710144927536231
38,server_eval,serverapp,accuracy,0.7618
38,server_eval,serverapp,loss,0.8935142393353619
38,server_eval,serverapp,poisoned_accuracy,0.08625106746370624
38,server_eval,serverapp,poisoned_loss,9.139087141934468
38,server_eval,serverapp,attack_success_rate,0.022620169651272386
38,server_eval,serverapp,poisoned_examples,1171
39,train_agg,clientapp,train_loss,0.20822410817425208
39,eval_agg,clientapp,eval_loss,0.8731127831820639
39,eval_agg,clientapp,eval_acc,0.7619190404797603
39,server_eval,serverapp,accuracy,0.7609
39,server_eval,serverapp,loss,0.911695035952556
39,server_eval,serverapp,poisoned_accuracy,0.11101622544833475
39,server_eval,serverapp,poisoned_loss,8.834720521172736
39,server_eval,serverapp,attack_success_rate,0.03864278982092366
39,server_eval,serverapp,poisoned_examples,1171
40,train_agg,clientapp,train_loss,0.18843914575423326
40,eval_agg,clientapp,eval_loss,0.9067864013100547
40,eval_agg,clientapp,eval_acc,0.7644177911044479
40,server_eval,serverapp,accuracy,0.7592
40,server_eval,serverapp,loss,0.9469067393978939
40,server_eval,serverapp,poisoned_accuracy,0.10503842869342442
40,server_eval,serverapp,poisoned_loss,9.51362710442938
40,server_eval,serverapp,attack_success_rate,0.033930254476908575
40,server_eval,serverapp,poisoned_examples,1171
40,server_eval_final,serverapp,accuracy,0.7592
40,server_eval_final,serverapp,loss,0.9469067393978939
40,server_eval_final,serverapp,poisoned_accuracy,0.10503842869342442
40,server_eval_final,serverapp,poisoned_loss,9.51362710442938
40,server_eval_final,serverapp,attack_success_rate,0.033930254476908575
40,server_eval_final,serverapp,poisoned_examples,1171
